

   Time         sum(rTop)     sum(rRoot)    sum(vTop)     sum(vRoot)     sum(vBot)    hTop       hRoot      hBot      A-level
    [T]           [L]           [L]           [L]           [L]            [L]        [L]         [L]       [L] 

    29.00000 -0.110085E-01  0.000000E+00 -0.110085E-01  0.000000E+00 -0.271245E-01     -3.765      0.000     -3.927      29
    30.00000 -0.110085E-01  0.000000E+00 -0.110085E-01  0.000000E+00 -0.278596E-01     -4.027      0.000     -3.941      30
    31.00000 -0.210085E-01  0.000000E+00 -0.210085E-01  0.000000E+00 -0.285904E-01     -2.808      0.000     -3.951      31
    32.00000 -0.210085E-01  0.000000E+00 -0.210085E-01  0.000000E+00 -0.293202E-01     -3.424      0.000     -3.953      32
    33.00000 -0.230085E-01  0.000000E+00 -0.230085E-01  0.000000E+00 -0.300510E-01     -3.365      0.000     -3.950      33
    34.00000 -0.240085E-01  0.000000E+00 -0.240085E-01  0.000000E+00 -0.307864E-01     -3.498      0.000     -3.938      34
    35.00000 -0.240085E-01  0.000000E+00 -0.240085E-01  0.000000E+00 -0.315324E-01     -3.715      0.000     -3.918      35
    36.00000 -0.240085E-01  0.000000E+00 -0.240085E-01  0.000000E+00 -0.322889E-01     -3.813      0.000     -3.896      36
    37.00000 -0.240085E-01  0.000000E+00 -0.240085E-01  0.000000E+00 -0.330560E-01     -3.909      0.000     -3.873      37
    38.00000 -0.240085E-01  0.000000E+00 -0.240085E-01  0.000000E+00 -0.338337E-01     -3.981      0.000     -3.853      38
    39.00000 -0.240085E-01  0.000000E+00 -0.240085E-01  0.000000E+00 -0.346283E-01     -4.046      0.000     -3.839      39
    40.00000 -0.240085E-01  0.000000E+00 -0.240085E-01  0.000000E+00 -0.354365E-01     -4.103      0.000     -3.827      40
    41.00000 -0.240085E-01  0.000000E+00 -0.240085E-01  0.000000E+00 -0.362537E-01     -4.155      0.000     -3.819      41
    42.00000 -0.240085E-01  0.000000E+00 -0.240085E-01  0.000000E+00 -0.370758E-01     -4.202      0.000     -3.815      42
    43.00000 -0.240085E-01  0.000000E+00 -0.240085E-01  0.000000E+00 -0.378985E-01     -4.245      0.000     -3.814      43
    44.00000 -0.240085E-01  0.000000E+00 -0.240085E-01  0.000000E+00 -0.387184E-01     -4.285      0.000     -3.816      44
    45.00000 -0.240085E-01  0.000000E+00 -0.240085E-01  0.000000E+00 -0.395322E-01     -4.323      0.000     -3.821      45
    46.00000 -0.250085E-01  0.000000E+00 -0.250085E-01  0.000000E+00 -0.403374E-01     -4.115      0.000     -3.828      46
    47.00000 -0.250085E-01  0.000000E+00 -0.250085E-01  0.000000E+00 -0.411321E-01     -4.259      0.000     -3.836      47
    48.00000 -0.250085E-01  0.000000E+00 -0.250085E-01  0.000000E+00 -0.419147E-01     -4.325      0.000     -3.846      48
    49.00000 -0.280653E-01  0.000000E+00 -0.280653E-01  0.000000E+00 -0.426874E-01     -3.714      0.000     -3.858      49
    50.00000 -0.280653E-01  0.000000E+00 -0.280653E-01  0.000000E+00 -0.434544E-01     -4.032      0.000     -3.870      50
    51.00000 -0.363927E-01  0.000000E+00 -0.363927E-01  0.000000E+00 -0.442171E-01     -2.962      0.000     -3.880      51
    52.00000 -0.404830E-01  0.000000E+00 -0.404830E-01  0.000000E+00 -0.449781E-01     -3.009      0.000     -3.884      52
    53.00000 -0.404830E-01  0.000000E+00 -0.404830E-01  0.000000E+00 -0.457410E-01     -3.453      0.000     -3.881      53
    54.00000 -0.404830E-01  0.000000E+00 -0.404830E-01  0.000000E+00 -0.465086E-01     -3.641      0.000     -3.869      54
    55.00000 -0.404830E-01  0.000000E+00 -0.404830E-01  0.000000E+00 -0.472849E-01     -3.773      0.000     -3.853      55
    56.00000 -0.424830E-01  0.000000E+00 -0.424830E-01  0.000000E+00 -0.480802E-01     -3.544      0.000     -3.838      56
    57.00000 -0.434830E-01  0.000000E+00 -0.434830E-01  0.000000E+00 -0.488960E-01     -3.603      0.000     -3.821      57
    58.00000 -0.444830E-01  0.000000E+00 -0.444830E-01  0.000000E+00 -0.497323E-01     -3.623      0.000     -3.804      58
    59.00000 -0.444830E-01  0.000000E+00 -0.444830E-01  0.000000E+00 -0.505873E-01     -3.808      0.000     -3.788      59
    60.00000 -0.444830E-01  0.000000E+00 -0.444830E-01  0.000000E+00 -0.514588E-01     -3.889      0.000     -3.775      60
    61.00000 -0.455246E-01  0.000000E+00 -0.455246E-01  0.000000E+00 -0.523434E-01     -3.774      0.000     -3.763      61
    62.00000 -0.455246E-01  0.000000E+00 -0.455246E-01  0.000000E+00 -0.532382E-01     -3.935      0.000     -3.755      62
    63.00000 -0.455246E-01  0.000000E+00 -0.455246E-01  0.000000E+00 -0.541396E-01     -4.003      0.000     -3.749      63
    64.00000 -0.496218E-01  0.000000E+00 -0.496218E-01  0.000000E+00 -0.550450E-01     -3.392      0.000     -3.745      64
    65.00000 -0.506228E-01  0.000000E+00 -0.506228E-01  0.000000E+00 -0.559531E-01     -3.576      0.000     -3.743      65
    66.00000 -0.506228E-01  0.000000E+00 -0.506228E-01  0.000000E+00 -0.568637E-01     -3.796      0.000     -3.741      66
    67.00000 -0.506228E-01  0.000000E+00 -0.506228E-01  0.000000E+00 -0.577767E-01     -3.894      0.000     -3.739      67
    68.00000 -0.506228E-01  0.000000E+00 -0.506228E-01  0.000000E+00 -0.586914E-01     -3.982      0.000     -3.737      68
    69.00000 -0.506228E-01  0.000000E+00 -0.506228E-01  0.000000E+00 -0.596068E-01     -4.047      0.000     -3.737      69
    70.00000 -0.506228E-01  0.000000E+00 -0.506228E-01  0.000000E+00 -0.605210E-01     -4.104      0.000     -3.738      70
    71.00000 -0.516272E-01  0.000000E+00 -0.516272E-01  0.000000E+00 -0.614319E-01     -3.925      0.000     -3.740      71
    72.00000 -0.516272E-01  0.000000E+00 -0.516272E-01  0.000000E+00 -0.623376E-01     -4.077      0.000     -3.744      72
    73.00000 -0.516272E-01  0.000000E+00 -0.516272E-01  0.000000E+00 -0.632362E-01     -4.151      0.000     -3.750      73
    74.00000 -0.547212E-01  0.000000E+00 -0.547212E-01  0.000000E+00 -0.641266E-01     -3.602      0.000     -3.757      74
    75.00000 -0.547212E-01  0.000000E+00 -0.547212E-01  0.000000E+00 -0.650082E-01     -3.885      0.000     -3.764      75
    76.00000 -0.547212E-01  0.000000E+00 -0.547212E-01  0.000000E+00 -0.658812E-01     -4.024      0.000     -3.771      76
    77.00000 -0.577212E-01  0.000000E+00 -0.577212E-01  0.000000E+00 -0.667462E-01     -3.562      0.000     -3.778      77
    78.00000 -0.587212E-01  0.000000E+00 -0.587212E-01  0.000000E+00 -0.676043E-01     -3.679      0.000     -3.784      78
    79.00000 -0.654260E-01  0.000000E+00 -0.654260E-01  0.000000E+00 -0.684584E-01     -2.982      0.000     -3.787      79
    80.00000 -0.676609E-01  0.000000E+00 -0.676609E-01  0.000000E+00 -0.693136E-01     -3.184      0.000     -3.787      80
    81.00000 -0.676609E-01  0.000000E+00 -0.676609E-01  0.000000E+00 -0.701768E-01     -3.518      0.000     -3.781      81
    82.00000 -0.676609E-01  0.000000E+00 -0.676609E-01  0.000000E+00 -0.710539E-01     -3.672      0.000     -3.769      82
    83.00000 -0.676609E-01  0.000000E+00 -0.676609E-01  0.000000E+00 -0.719475E-01     -3.785      0.000     -3.756      83
    84.00000 -0.676609E-01  0.000000E+00 -0.676609E-01  0.000000E+00 -0.728579E-01     -3.866      0.000     -3.742      84
    85.00000 -0.686609E-01  0.000000E+00 -0.686609E-01  0.000000E+00 -0.737826E-01     -3.755      0.000     -3.730      85
    86.00000 -0.686609E-01  0.000000E+00 -0.686609E-01  0.000000E+00 -0.747192E-01     -3.907      0.000     -3.720      86
    87.00000 -0.686609E-01  0.000000E+00 -0.686609E-01  0.000000E+00 -0.756634E-01     -3.972      0.000     -3.713      87
    88.00000 -0.686609E-01  0.000000E+00 -0.686609E-01  0.000000E+00 -0.766115E-01     -4.042      0.000     -3.710      88
    89.00000 -0.686609E-01  0.000000E+00 -0.686609E-01  0.000000E+00 -0.775599E-01     -4.095      0.000     -3.709      89
    90.00000 -0.686609E-01  0.000000E+00 -0.686609E-01  0.000000E+00 -0.785049E-01     -4.144      0.000     -3.712      90
    91.00000 -0.737280E-01  0.000000E+00 -0.737280E-01  0.000000E+00 -0.794444E-01     -3.331      0.000     -3.716      91
    92.00000 -0.797280E-01  0.000000E+00 -0.797280E-01  0.000000E+00 -0.803794E-01     -2.957      0.000     -3.720      92
    93.00000 -0.807280E-01  0.000000E+00 -0.807280E-01  0.000000E+00 -0.813133E-01     -3.312      0.000     -3.721      93
    94.00000 -0.807280E-01  0.000000E+00 -0.807280E-01  0.000000E+00 -0.822530E-01     -3.573      0.000     -3.717      94
    95.00000 -0.807280E-01  0.000000E+00 -0.807280E-01  0.000000E+00 -0.832015E-01     -3.706      0.000     -3.709      95
    96.00000 -0.807280E-01  0.000000E+00 -0.807280E-01  0.000000E+00 -0.841616E-01     -3.807      0.000     -3.700      96
    97.00000 -0.817280E-01  0.000000E+00 -0.817280E-01  0.000000E+00 -0.851326E-01     -3.711      0.000     -3.691      97
    98.00000 -0.827280E-01  0.000000E+00 -0.827280E-01  0.000000E+00 -0.861135E-01     -3.685      0.000     -3.683      98
    99.00000 -0.847280E-01  0.000000E+00 -0.847280E-01  0.000000E+00 -0.871019E-01     -3.524      0.000     -3.676      99
   100.00000 -0.847280E-01  0.000000E+00 -0.847280E-01  0.000000E+00 -0.880962E-01     -3.753      0.000     -3.671     100
   101.00000 -0.867280E-01  0.000000E+00 -0.867280E-01  0.000000E+00 -0.890953E-01     -3.543      0.000     -3.667     101
   102.00000 -0.867280E-01  0.000000E+00 -0.867280E-01  0.000000E+00 -0.900979E-01     -3.762      0.000     -3.664     102
   103.00000 -0.867280E-01  0.000000E+00 -0.867280E-01  0.000000E+00 -0.911032E-01     -3.867      0.000     -3.662     103
   104.00000 -0.867280E-01  0.000000E+00 -0.867280E-01  0.000000E+00 -0.921093E-01     -3.947      0.000     -3.661     104
   105.00000 -0.867280E-01  0.000000E+00 -0.867280E-01  0.000000E+00 -0.931141E-01     -4.011      0.000     -3.662     105
   106.00000 -0.867280E-01  0.000000E+00 -0.867280E-01  0.000000E+00 -0.941151E-01     -4.066      0.000     -3.665     106
   107.00000 -0.867280E-01  0.000000E+00 -0.867280E-01  0.000000E+00 -0.951099E-01     -4.114      0.000     -3.670     107
   108.00000 -0.907280E-01  0.000000E+00 -0.907280E-01  0.000000E+00 -0.960964E-01     -3.451      0.000     -3.676     108
   109.00000 -0.937280E-01  0.000000E+00 -0.937280E-01  0.000000E+00 -0.970747E-01     -3.345      0.000     -3.683     109
   110.00000 -0.937280E-01  0.000000E+00 -0.937280E-01  0.000000E+00 -0.980461E-01     -3.676      0.000     -3.689     110
   111.00000 -0.937280E-01  0.000000E+00 -0.937280E-01  0.000000E+00 -0.990131E-01     -3.813      0.000     -3.693     111
   112.00000 -0.937280E-01  0.000000E+00 -0.937280E-01  0.000000E+00 -0.999771E-01     -3.915      0.000     -3.696     112
   113.00000 -0.947280E-01  0.000000E+00 -0.947280E-01  0.000000E+00 -0.100939E+00     -3.779      0.000     -3.698     113
   114.00000 -0.957280E-01  0.000000E+00 -0.957280E-01  0.000000E+00 -0.101898E+00     -3.764      0.000     -3.700     114
   115.00000 -0.967284E-01  0.000000E+00 -0.967284E-01  0.000000E+00 -0.102855E+00     -3.737      0.000     -3.702     115
   116.00000 -0.977573E-01  0.000000E+00 -0.977573E-01  0.000000E+00 -0.103809E+00     -3.724      0.000     -3.704     116
   117.00000 -0.977573E-01  0.000000E+00 -0.977573E-01  0.000000E+00 -0.104760E+00     -3.903      0.000     -3.706     117
   118.00000 -0.977573E-01  0.000000E+00 -0.977573E-01  0.000000E+00 -0.105707E+00     -3.982      0.000     -3.709     118
   119.00000 -0.977573E-01  0.000000E+00 -0.977573E-01  0.000000E+00 -0.106650E+00     -4.059      0.000     -3.713     119
   120.00000 -0.977573E-01  0.000000E+00 -0.977573E-01  0.000000E+00 -0.107588E+00     -4.115      0.000     -3.718     120
   121.00000 -0.977573E-01  0.000000E+00 -0.977573E-01  0.000000E+00 -0.108518E+00     -4.165      0.000     -3.724     121
   122.00000 -0.977573E-01  0.000000E+00 -0.977573E-01  0.000000E+00 -0.109438E+00     -4.210      0.000     -3.731     122
   123.00000 -0.977573E-01  0.000000E+00 -0.977573E-01  0.000000E+00 -0.110348E+00     -4.250      0.000     -3.740     123
   124.00000 -0.977573E-01  0.000000E+00 -0.977573E-01  0.000000E+00 -0.111246E+00     -4.287      0.000     -3.751     124
   125.00000 -0.977573E-01  0.000000E+00 -0.977573E-01  0.000000E+00 -0.112129E+00     -4.322      0.000     -3.762     125
   126.00000 -0.977573E-01  0.000000E+00 -0.977573E-01  0.000000E+00 -0.112997E+00     -4.355      0.000     -3.775     126
   127.00000 -0.977573E-01  0.000000E+00 -0.977573E-01  0.000000E+00 -0.113848E+00     -4.386      0.000     -3.789     127
   128.00000 -0.977573E-01  0.000000E+00 -0.977573E-01  0.000000E+00 -0.114682E+00     -4.416      0.000     -3.803     128
   129.00000 -0.977573E-01  0.000000E+00 -0.977573E-01  0.000000E+00 -0.115497E+00     -4.444      0.000     -3.819     129
   130.00000 -0.977573E-01  0.000000E+00 -0.977573E-01  0.000000E+00 -0.116293E+00     -4.471      0.000     -3.834     130
   131.00000 -0.977573E-01  0.000000E+00 -0.977573E-01  0.000000E+00 -0.117070E+00     -4.497      0.000     -3.850     131
   132.00000 -0.977573E-01  0.000000E+00 -0.977573E-01  0.000000E+00 -0.117837E+00     -4.522      0.000     -3.871     132
   133.00000 -0.977573E-01  0.000000E+00 -0.977573E-01  0.000000E+00 -0.118595E+00     -4.546      0.000     -3.890     133
   134.00000 -0.977573E-01  0.000000E+00 -0.977573E-01  0.000000E+00 -0.119344E+00     -4.570      0.000     -3.910     134
   135.00000 -0.977573E-01  0.000000E+00 -0.977573E-01  0.000000E+00 -0.120084E+00     -4.593      0.000     -3.930     135
   136.00000 -0.977573E-01  0.000000E+00 -0.977573E-01  0.000000E+00 -0.120815E+00     -4.616      0.000     -3.949     136
   137.00000 -0.977573E-01  0.000000E+00 -0.977573E-01  0.000000E+00 -0.121537E+00     -4.638      0.000     -3.969     137
   138.00000 -0.977573E-01  0.000000E+00 -0.977573E-01  0.000000E+00 -0.122250E+00     -4.659      0.000     -3.988     138
   139.00000 -0.977573E-01  0.000000E+00 -0.977573E-01  0.000000E+00 -0.122955E+00     -4.680      0.000     -4.008     139
   140.00000 -0.977573E-01  0.000000E+00 -0.977573E-01  0.000000E+00 -0.123651E+00     -4.700      0.000     -4.027     140
   141.00000 -0.977573E-01  0.000000E+00 -0.977573E-01  0.000000E+00 -0.124338E+00     -4.721      0.000     -4.046     141
   142.00000 -0.977573E-01  0.000000E+00 -0.977573E-01  0.000000E+00 -0.125017E+00     -4.740      0.000     -4.065     142
   143.00000 -0.987573E-01  0.000000E+00 -0.987573E-01  0.000000E+00 -0.125687E+00     -4.480      0.000     -4.084     143
   144.00000 -0.987573E-01  0.000000E+00 -0.987573E-01  0.000000E+00 -0.126348E+00     -4.621      0.000     -4.103     144
   145.00000 -0.987573E-01  0.000000E+00 -0.987573E-01  0.000000E+00 -0.127002E+00     -4.682      0.000     -4.121     145
   146.00000 -0.987573E-01  0.000000E+00 -0.987573E-01  0.000000E+00 -0.127648E+00     -4.724      0.000     -4.138     146
   147.00000 -0.102783E+00  0.000000E+00 -0.102783E+00  0.000000E+00 -0.128286E+00     -3.804      0.000     -4.155     147
   148.00000 -0.103791E+00  0.000000E+00 -0.103791E+00  0.000000E+00 -0.128917E+00     -4.005      0.000     -4.171     148
   149.00000 -0.103791E+00  0.000000E+00 -0.103791E+00  0.000000E+00 -0.129542E+00     -4.277      0.000     -4.185     149
   150.00000 -0.103791E+00  0.000000E+00 -0.103791E+00  0.000000E+00 -0.130161E+00     -4.394      0.000     -4.196     150
   151.00000 -0.117873E+00  0.000000E+00 -0.117873E+00  0.000000E+00 -0.130777E+00     -2.614      0.000     -4.205     151
   152.00000 -0.120876E+00  0.000000E+00 -0.120876E+00  0.000000E+00 -0.131392E+00     -3.019      0.000     -4.208     152
   153.00000 -0.120876E+00  0.000000E+00 -0.120876E+00  0.000000E+00 -0.132009E+00     -3.476      0.000     -4.202     153
   154.00000 -0.120876E+00  0.000000E+00 -0.120876E+00  0.000000E+00 -0.132636E+00     -3.657      0.000     -4.181     154
   155.00000 -0.120876E+00  0.000000E+00 -0.120876E+00  0.000000E+00 -0.133277E+00     -3.787      0.000     -4.152     155
   156.00000 -0.120876E+00  0.000000E+00 -0.120876E+00  0.000000E+00 -0.133934E+00     -3.884      0.000     -4.118     156
   157.00000 -0.120876E+00  0.000000E+00 -0.120876E+00  0.000000E+00 -0.134606E+00     -3.969      0.000     -4.083     157
   158.00000 -0.120876E+00  0.000000E+00 -0.120876E+00  0.000000E+00 -0.135294E+00     -4.043      0.000     -4.051     158
   159.00000 -0.125208E+00  0.000000E+00 -0.125208E+00  0.000000E+00 -0.135991E+00     -3.334      0.000     -4.022     159
   160.00000 -0.125208E+00  0.000000E+00 -0.125208E+00  0.000000E+00 -0.136701E+00     -3.719      0.000     -3.998     160
   161.00000 -0.125208E+00  0.000000E+00 -0.125208E+00  0.000000E+00 -0.137421E+00     -3.876      0.000     -3.977     161
   162.00000 -0.125208E+00  0.000000E+00 -0.125208E+00  0.000000E+00 -0.138150E+00     -3.979      0.000     -3.958     162
   163.00000 -0.125208E+00  0.000000E+00 -0.125208E+00  0.000000E+00 -0.138886E+00     -4.062      0.000     -3.942     163
   164.00000 -0.125208E+00  0.000000E+00 -0.125208E+00  0.000000E+00 -0.139628E+00     -4.130      0.000     -3.929     164
   165.00000 -0.125208E+00  0.000000E+00 -0.125208E+00  0.000000E+00 -0.140373E+00     -4.189      0.000     -3.920     165
   166.00000 -0.125208E+00  0.000000E+00 -0.125208E+00  0.000000E+00 -0.141122E+00     -4.241      0.000     -3.914     166
   167.00000 -0.125208E+00  0.000000E+00 -0.125208E+00  0.000000E+00 -0.141871E+00     -4.288      0.000     -3.911     167
   168.00000 -0.126234E+00  0.000000E+00 -0.126234E+00  0.000000E+00 -0.142621E+00     -4.073      0.000     -3.911     168
   169.00000 -0.129339E+00  0.000000E+00 -0.129339E+00  0.000000E+00 -0.143369E+00     -3.587      0.000     -3.913     169
   170.00000 -0.129339E+00  0.000000E+00 -0.129339E+00  0.000000E+00 -0.144115E+00     -3.918      0.000     -3.917     170
   171.00000 -0.133418E+00  0.000000E+00 -0.133418E+00  0.000000E+00 -0.144860E+00     -3.357      0.000     -3.921     171
   172.00000 -0.133418E+00  0.000000E+00 -0.133418E+00  0.000000E+00 -0.145604E+00     -3.741      0.000     -3.923     172
   173.00000 -0.133418E+00  0.000000E+00 -0.133418E+00  0.000000E+00 -0.146348E+00     -3.903      0.000     -3.922     173
   174.00000 -0.134418E+00  0.000000E+00 -0.134418E+00  0.000000E+00 -0.147093E+00     -3.808      0.000     -3.920     174
   175.00000 -0.134418E+00  0.000000E+00 -0.134418E+00  0.000000E+00 -0.147840E+00     -3.988      0.000     -3.916     175
   176.00000 -0.134418E+00  0.000000E+00 -0.134418E+00  0.000000E+00 -0.148590E+00     -4.076      0.000     -3.911     176
   177.00000 -0.134418E+00  0.000000E+00 -0.134418E+00  0.000000E+00 -0.149340E+00     -4.155      0.000     -3.908     177
   178.00000 -0.134418E+00  0.000000E+00 -0.134418E+00  0.000000E+00 -0.150092E+00     -4.215      0.000     -3.905     178
   179.00000 -0.134418E+00  0.000000E+00 -0.134418E+00  0.000000E+00 -0.150844E+00     -4.268      0.000     -3.905     179
   180.00000 -0.134418E+00  0.000000E+00 -0.134418E+00  0.000000E+00 -0.151596E+00     -4.314      0.000     -3.907     180
   181.00000 -0.134418E+00  0.000000E+00 -0.134418E+00  0.000000E+00 -0.152345E+00     -4.356      0.000     -3.911     181
   182.00000 -0.137462E+00  0.000000E+00 -0.137462E+00  0.000000E+00 -0.153092E+00     -3.688      0.000     -3.916     182
   183.00000 -0.137462E+00  0.000000E+00 -0.137462E+00  0.000000E+00 -0.153836E+00     -4.029      0.000     -3.923     183
   184.00000 -0.138508E+00  0.000000E+00 -0.138508E+00  0.000000E+00 -0.154577E+00     -3.928      0.000     -3.930     184
   185.00000 -0.139554E+00  0.000000E+00 -0.139554E+00  0.000000E+00 -0.155314E+00     -3.892      0.000     -3.936     185
   186.00000 -0.139554E+00  0.000000E+00 -0.139554E+00  0.000000E+00 -0.156049E+00     -4.100      0.000     -3.942     186
   187.00000 -0.139554E+00  0.000000E+00 -0.139554E+00  0.000000E+00 -0.156782E+00     -4.196      0.000     -3.947     187
   188.00000 -0.139554E+00  0.000000E+00 -0.139554E+00  0.000000E+00 -0.157512E+00     -4.271      0.000     -3.951     188
   189.00000 -0.140566E+00  0.000000E+00 -0.140566E+00  0.000000E+00 -0.158241E+00     -4.074      0.000     -3.956     189
   190.00000 -0.141577E+00  0.000000E+00 -0.141577E+00  0.000000E+00 -0.158968E+00     -4.002      0.000     -3.961     190
   191.00000 -0.145649E+00  0.000000E+00 -0.145649E+00  0.000000E+00 -0.159693E+00     -3.421      0.000     -3.966     191
   192.00000 -0.145649E+00  0.000000E+00 -0.145649E+00  0.000000E+00 -0.160415E+00     -3.807      0.000     -3.969     192
   193.00000 -0.145649E+00  0.000000E+00 -0.145649E+00  0.000000E+00 -0.161137E+00     -3.982      0.000     -3.971     193
   194.00000 -0.145649E+00  0.000000E+00 -0.145649E+00  0.000000E+00 -0.161859E+00     -4.101      0.000     -3.971     194
   195.00000 -0.147864E+00  0.000000E+00 -0.147864E+00  0.000000E+00 -0.162581E+00     -3.705      0.000     -3.971     195
   196.00000 -0.147864E+00  0.000000E+00 -0.147864E+00  0.000000E+00 -0.163303E+00     -3.966      0.000     -3.969     196
   197.00000 -0.148891E+00  0.000000E+00 -0.148891E+00  0.000000E+00 -0.164027E+00     -3.866      0.000     -3.967     197
   198.00000 -0.148891E+00  0.000000E+00 -0.148891E+00  0.000000E+00 -0.164752E+00     -4.064      0.000     -3.965     198
   199.00000 -0.148891E+00  0.000000E+00 -0.148891E+00  0.000000E+00 -0.165477E+00     -4.159      0.000     -3.963     199
   200.00000 -0.149898E+00  0.000000E+00 -0.149898E+00  0.000000E+00 -0.166204E+00     -3.987      0.000     -3.961     200
   201.00000 -0.150898E+00  0.000000E+00 -0.150898E+00  0.000000E+00 -0.166931E+00     -3.933      0.000     -3.961     201
   202.00000 -0.150898E+00  0.000000E+00 -0.150898E+00  0.000000E+00 -0.167657E+00     -4.126      0.000     -3.960     202
   203.00000 -0.150898E+00  0.000000E+00 -0.150898E+00  0.000000E+00 -0.168384E+00     -4.215      0.000     -3.961     203
   204.00000 -0.150898E+00  0.000000E+00 -0.150898E+00  0.000000E+00 -0.169109E+00     -4.286      0.000     -3.963     204
   205.00000 -0.150898E+00  0.000000E+00 -0.150898E+00  0.000000E+00 -0.169834E+00     -4.339      0.000     -3.966     205
   206.00000 -0.151898E+00  0.000000E+00 -0.151898E+00  0.000000E+00 -0.170557E+00     -4.130      0.000     -3.969     206
   207.00000 -0.151898E+00  0.000000E+00 -0.151898E+00  0.000000E+00 -0.171277E+00     -4.287      0.000     -3.975     207
   208.00000 -0.160898E+00  0.000000E+00 -0.160898E+00  0.000000E+00 -0.171995E+00     -2.906      0.000     -3.981     208
   209.00000 -0.161898E+00  0.000000E+00 -0.161898E+00  0.000000E+00 -0.172711E+00     -3.440      0.000     -3.985     209
   210.00000 -0.161898E+00  0.000000E+00 -0.161898E+00  0.000000E+00 -0.173427E+00     -3.702      0.000     -3.985     210
   211.00000 -0.161898E+00  0.000000E+00 -0.161898E+00  0.000000E+00 -0.174145E+00     -3.836      0.000     -3.978     211
   212.00000 -0.162898E+00  0.000000E+00 -0.162898E+00  0.000000E+00 -0.174867E+00     -3.758      0.000     -3.969     212
